dateTime,discharge_cms,MovingAverage_dis_cms
2019-12-26T16:00:00Z,1.4639809899,2.4086745701999996
2019-12-26T16:30:00Z,1.8717435866999999,2.4195656652
2019-12-26T17:00:00Z,2.1605754261,2.4165161586
2019-12-26T17:30:00Z,2.5994865546,2.4034468446
2019-12-26T18:00:00Z,2.237030913,2.4319815135
2019-12-26T18:30:00Z,2.6646153026999997,2.4626944014
2019-12-26T19:00:00Z,2.5994865546,2.5230310676999994
2019-12-26T19:30:00Z,2.6589519333,2.6258430045
2019-12-26T20:00:00Z,2.7920411142,2.7236450376
2019-12-26T20:30:00Z,2.888318394,2.8035856749
2019-12-26T21:00:00Z,3.086536323,2.8432292607
2019-12-26T21:30:00Z,3.058219476,2.8911500787
2019-12-26T22:00:00Z,2.7184173119999997,2.8754669019
2019-12-26T22:30:00Z,2.8005361683000003,2.9085758307
2019-12-26T23:00:00Z,3.143170017,2.9349322806
2019-12-26T23:30:00Z,3.199803711,2.9488728822
2019-12-27T00:00:00Z,3.11485317,2.9597639772
2019-12-27T00:30:00Z,2.860001547,2.9423382252
2019-12-27T01:00:00Z,2.4607340043,2.9172887066999995
2019-12-27T01:30:00Z,3.029902629,2.9127144468
2019-12-27T02:00:00Z,3.001585782,2.8996451327999995
2019-12-27T02:30:00Z,2.973268935,2.8451896577999998
2019-12-27T03:00:00Z,3.029902629,2.7848529914999998
2019-12-27T03:30:00Z,2.860001547,2.6890113555
2019-12-27T04:00:00Z,2.7325757354999998,2.6678826311999995
2019-12-27T04:30:00Z,2.6589519333,2.6700608502
2019-12-27T05:00:00Z,2.6306350863,2.6227934979
2019-12-27T05:30:00Z,2.435248842,2.5909915005
2019-12-27T06:00:00Z,2.4154270491,2.5909915005
2019-12-27T06:30:00Z,1.868911902,2.5345756284
2019-12-27T07:00:00Z,2.5853281311,2.5121399727
2019-12-27T07:30:00Z,2.4890508513,2.5197637391999996
2019-12-27T08:00:00Z,2.4154270491,2.5121399727
2019-12-27T08:30:00Z,2.5881598158,2.4951498645
2019-12-27T09:00:00Z,2.973268935,2.5300013685
2019-12-27T09:30:00Z,2.2964962916999996,2.6230113198
2019-12-27T10:00:00Z,2.5683380229,2.7537044598
2019-12-27T10:30:00Z,2.8316847,2.7726549651
2019-12-27T11:00:00Z,2.5598429688,2.7796252658999996
2019-12-27T11:30:00Z,2.4097636796999997,2.8055460719999994
2019-12-27T12:00:00Z,2.888318394,2.8329916313999997
2019-12-27T12:30:00Z,3.624556416,2.8460609454
2019-12-27T13:00:00Z,3.567922722,2.8915857225
2019-12-27T13:30:00Z,2.8316847,2.9249124732
2019-12-27T14:00:00Z,2.5796647616999997,2.9114075154
2019-12-27T14:30:00Z,2.7523975284,2.9090114744999997
2019-12-27T15:00:00Z,2.944952088,2.9567144706
2019-12-27T15:30:00Z,3.143170017,2.9654273466
2019-12-27T16:00:00Z,2.888318394,2.9087936525999996
2019-12-27T16:30:00Z,3.001585782,2.8630510536
2019-12-27T17:00:00Z,2.6561202485999997,2.8913679005999997
2019-12-27T17:30:00Z,2.5286944371,2.9499619917
2019-12-27T18:00:00Z,3.029902629,2.9909125089
2019-12-27T18:30:00Z,3.001585782,3.0170511369
2019-12-27T19:00:00Z,2.888318394,3.0475462028999996
2019-12-27T19:30:00Z,2.973268935,3.1020016778999997
2019-12-27T20:00:00Z,3.199803711,3.1433878389
2019-12-27T20:30:00Z,3.3413879459999998,3.2135264907
2019-12-27T21:00:00Z,3.284754252,3.2673285
2019-12-27T21:30:00Z,3.284754252,3.297823566
2019-12-27T22:00:00Z,3.539605875,3.352279041
2019-12-27T22:30:00Z,3.5962395689999997,3.393665202
2019-12-27T23:00:00Z,3.539605875,3.395843421
2019-12-27T23:30:00Z,3.567922722,3.3494473563
2019-12-28T00:00:00Z,3.228120558,3.3559820133
2019-12-28T00:30:00Z,3.4263384869999998,3.3211305093
2019-12-28T01:00:00Z,3.709506957,3.3037047573
2019-12-28T01:30:00Z,3.4263384869999998,3.2971701003
2019-12-28T02:00:00Z,3.001585782,3.2514275013
2019-12-28T02:30:00Z,2.5966548699,3.2231106543
2019-12-28T03:00:00Z,3.4263384869999998,3.1860809313
2019-12-28T03:30:00Z,2.8316847,3.2056849023
2019-12-28T04:00:00Z,3.058219476,3.1969720263
2019-12-28T04:30:00Z,3.454655334,3.1165957451999997
2019-12-28T05:00:00Z,3.001585782,3.0706353243
2019-12-28T05:30:00Z,3.171486864,3.0837046382999995
