dateTime,EC_lowRange_uScm,EC_highRange_uScm,Temp_C,SpCond_uScm,ID
2019-12-24T17:00:00Z,744.7,741.7,4.63,1296.1571396116947,SW
2019-12-24T17:30:00Z,748,744.4,4.68,1298.4928830588892,SW
2019-12-24T18:00:00Z,750.1,747.4,4.74,1300.8667803808262,SW
2019-12-24T18:30:00Z,751.2,748.6,4.77,1301.5282438235654,SW
2019-12-24T19:00:00Z,751.2,748.1,4.83,1297.8158666273441,SW
2019-12-24T19:30:00Z,751.2,748.1,4.86,1296.3989879735211,SW
2019-12-24T20:00:00Z,750,746.9,4.86,1294.3194815097218,SW
2019-12-24T20:30:00Z,749,745.8,4.85,1292.8837652769348,SW
2019-12-24T21:00:00Z,748.3,745.4,4.85,1292.1903441102538,SW
2019-12-24T21:30:00Z,749.6,746.5,4.89,1292.2155481313507,SW
2019-12-24T22:00:00Z,751.3,748.1,4.87,1295.92738233409,SW
2019-12-24T22:30:00Z,751.7,748.5,4.87,1296.6202989935387,SW
2019-12-24T23:00:00Z,751.5,748.5,4.86,1297.0921567947876,SW
2019-12-24T23:30:00Z,751.3,748.1,4.85,1296.8709369853514,SW
2019-12-25T00:00:00Z,750.5,747.7,4.85,1296.1775158186701,SW
2019-12-25T00:30:00Z,748.8,745.4,4.84,1292.660932297447,SW
2019-12-25T01:00:00Z,746.8,743.5,4.87,1287.9588407504289,SW
2019-12-25T01:30:00Z,742.8,740,4.85,1282.8291583600587,SW
2019-12-25T02:00:00Z,739,736.2,4.84,1276.7064372918978,SW
2019-12-25T02:30:00Z,735.6,732.3,4.85,1269.4808009014473,SW
2019-12-25T03:00:00Z,734.2,731.6,4.86,1267.8057740962813,SW
2019-12-25T03:30:00Z,734.7,731.9,4.9,1266.4820903270463,SW
2019-12-25T04:00:00Z,734.8,731.9,4.91,1266.0220373285363,SW
2019-12-25T04:30:00Z,736.2,733,4.97,1265.1673369349467,SW
2019-12-25T05:00:00Z,737.1,734.1,4.99,1266.148088100864,SW
2019-12-25T05:30:00Z,737.9,734.9,5.01,1266.6103652125955,SW
2019-12-25T06:00:00Z,738.7,735.7,5.02,1267.5304090141624,SW
2019-12-25T06:30:00Z,739.6,736.4,5.05,1267.3608123225195,SW
2019-12-25T07:00:00Z,740.6,737.5,5.07,1268.3371455105166,SW
2019-12-25T07:30:00Z,741.2,738.3,5.1,1268.338773406631,SW
2019-12-25T08:00:00Z,741.9,739.1,5.09,1270.1713382254377,SW
2019-12-25T08:30:00Z,742.8,739.8,5.1,1270.9156502319188,SW
2019-12-25T09:00:00Z,743.6,740.6,5.09,1272.7491450274106,SW
2019-12-25T09:30:00Z,743.8,741,5.09,1273.4365601746033,SW
2019-12-25T10:00:00Z,743.5,740.2,5.09,1272.0617298802179,SW
2019-12-25T10:30:00Z,743.4,740.6,5.1,1272.289984538739,SW
2019-12-25T11:00:00Z,743.8,741,5.09,1273.4365601746033,SW
2019-12-25T11:30:00Z,743.9,741,5.06,1274.8167773457662,SW
2019-12-25T12:00:00Z,745.5,742.2,5.08,1275.9592903314538,SW
2019-12-25T12:30:00Z,747,743.7,5.05,1279.9242750193614,SW
2019-12-25T13:00:00Z,747.2,744.5,5.01,1283.156098653936,SW
2019-12-25T13:30:00Z,748.2,745.3,4.99,1285.4654271374118,SW
2019-12-25T14:00:00Z,748.7,745.4,4.93,1288.4379375313295,SW
2019-12-25T14:30:00Z,748.8,745.4,4.89,1290.3114126953901,SW
2019-12-25T15:00:00Z,748.5,745.4,4.86,1291.7200984299727,SW
2019-12-25T15:30:00Z,748.5,745.4,4.84,1292.660932297447,SW
2019-12-25T16:00:00Z,749.4,746.2,4.84,1294.0482796892343,SW
2019-12-25T16:30:00Z,752.3,749.3,4.85,1298.9512004853946,SW
2019-12-25T17:00:00Z,754.4,751.2,4.89,1300.3513995395454,SW
2019-12-25T17:30:00Z,754.8,751.9,4.89,1301.563122089702,SW
2019-12-25T18:00:00Z,753.8,750.4,4.87,1299.9116531259203,SW
2019-12-25T18:30:00Z,753.3,750,4.85,1300.1646875270865,SW
2019-12-25T19:00:00Z,756.1,753.1,4.93,1301.747532539367,SW
2019-12-25T19:30:00Z,756,753,4.94,1301.1023948577945,SW
2019-12-25T20:00:00Z,755.8,752.6,4.99,1298.0561927594474,SW
2019-12-25T20:30:00Z,754.7,751.8,5,1296.2068965517242,SW
2019-12-25T21:00:00Z,751.7,748.8,4.99,1291.5020955863329,SW
2019-12-25T21:30:00Z,750.9,747.6,4.99,1289.43238068956,SW
2019-12-25T22:00:00Z,748.6,745.7,4.97,1287.0876987072168,SW
2019-12-25T22:30:00Z,748,744.9,4.95,1286.6396061836083,SW
2019-12-25T23:00:00Z,746.3,742.7,4.92,1284.2371005671603,SW
2019-12-25T23:30:00Z,744.8,741.5,4.89,1283.5603870588031,SW
2019-12-26T00:00:00Z,744.3,741.2,4.87,1283.9745699585985,SW
2019-12-26T00:30:00Z,744.2,741.2,4.87,1283.9745699585985,SW
2019-12-26T01:00:00Z,744.6,741.5,4.91,1282.6278735880717,SW
2019-12-26T01:30:00Z,743.9,740.8,4.91,1281.4170313608138,SW
2019-12-26T02:00:00Z,744.2,741.1,4.93,1281.005306552815,SW
2019-12-26T02:30:00Z,744.3,741.5,4.98,1279.3747196245558,SW
2019-12-26T03:00:00Z,743.4,740.3,5.02,1275.4557044898522,SW
2019-12-26T03:30:00Z,742.6,739.1,5.04,1272.4674609186695,SW
2019-12-26T04:00:00Z,743.1,740.2,5.07,1272.9805492974704,SW
2019-12-26T04:30:00Z,745.6,742.5,5.17,1272.3409359631235,SW
2019-12-26T05:00:00Z,745.8,742.5,5.19,1271.425880580147,SW
2019-12-26T05:30:00Z,747.9,744.3,5.27,1270.8521863848243,SW
2019-12-26T06:00:00Z,749.4,746.2,5.32,1271.8161985274069,SW
2019-12-26T06:30:00Z,751.3,748.1,5.38,1272.3221878295183,SW
2019-12-26T07:00:00Z,752.9,749.6,5.45,1271.6939519891423,SW
2019-12-26T07:30:00Z,754.7,751.4,5.52,1271.5765247410818,SW
2019-12-26T08:00:00Z,756.6,753.7,5.64,1270.0525748180105,SW
2019-12-26T08:30:00Z,758.1,755.2,5.68,1270.7814498216333,SW
2019-12-26T09:00:00Z,759.3,755.5,5.72,1269.49186718645,SW
2019-12-26T09:30:00Z,761,757.8,5.77,1271.113944009259,SW
2019-12-26T10:00:00Z,761.6,758.5,5.8,1270.9450402144773,SW
2019-12-26T10:30:00Z,764.2,760.8,5.81,1274.3505133917356,SW
2019-12-26T11:00:00Z,767.8,764.3,5.85,1278.4143179727355,SW
2019-12-26T11:30:00Z,772.8,769.6,5.85,1287.2794179141927,SW
2019-12-26T12:00:00Z,774.5,771.2,5.84,1290.408941837896,SW
2019-12-26T12:30:00Z,775.3,772,5.83,1292.2015968397973,SW
2019-12-26T13:00:00Z,773.3,770.1,5.82,1289.4745654867554,SW
2019-12-26T13:30:00Z,771.5,768.2,5.76,1289.0126854151288,SW
2019-12-26T14:00:00Z,768.1,764.8,5.72,1285.1189676031727,SW
2019-12-26T14:30:00Z,767.1,763.6,5.69,1284.4623122340158,SW
2019-12-26T15:00:00Z,766.1,762.5,5.67,1283.5187772484724,SW
2019-12-26T15:30:00Z,765.2,761.7,5.65,1283.07925545355,SW
2019-12-26T16:00:00Z,764.8,761.7,5.65,1283.07925545355,SW
2019-12-26T16:30:00Z,766.2,762.9,5.65,1285.1006485302787,SW
